,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",7/12/2025 11:00,24.952822,84.002396,CO,48,67,53
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",7/12/2025 11:00,30.735567,76.775714,PM10,83,177,127
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",7/12/2025 11:00,22.348441,82.549611,PM2.5,70,86,71
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",7/12/2025 11:00,21.258815,81.578979,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",7/12/2025 11:00,21.258815,81.578979,NO2,NA,NA,NA
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",7/12/2025 11:00,21.258815,81.578979,SO2,NA,NA,NA
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",7/12/2025 11:00,21.219665,81.630094,PM2.5,29,192,110
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",7/12/2025 11:00,30.751462,76.762879,NH3,3,3,3
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",7/12/2025 11:00,30.751462,76.762879,OZONE,3,70,12
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",7/12/2025 11:00,21.194815,81.31477,OZONE,3,77,10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",7/12/2025 11:00,21.185571,81.343175,NH3,5,5,5
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",7/12/2025 11:00,25.599486,85.113666,PM10,78,127,108
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",7/12/2025 11:00,25.599486,85.113666,NH3,2,10,7
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",7/12/2025 11:00,25.0328,85.41948,NH3,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",7/12/2025 11:00,25.0328,85.41948,OZONE,NA,NA,NA
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",7/12/2025 11:00,25.560083,87.553265,PM10,52,113,83
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",7/12/2025 11:00,27.308328,84.531742,PM2.5,32,325,79
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",7/12/2025 11:00,25.592539,85.227158,PM2.5,59,72,66
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",7/12/2025 11:00,25.592539,85.227158,SO2,9,13,11
India,Delhi,Delhi,"Bawana, Delhi - DPCC",7/12/2025 11:00,28.7762,77.051074,SO2,8,32,16
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",7/12/2025 11:00,28.7256504,77.2011573,PM2.5,180,376,318
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",7/12/2025 11:00,28.7256504,77.2011573,NO2,50,135,95
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",7/12/2025 11:00,28.656756,77.227234,PM10,169,401,248
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",7/12/2025 11:00,28.656756,77.227234,NO2,27,43,35
India,Delhi,Delhi,"DTU, Delhi - CPCB",7/12/2025 11:00,28.7500499,77.1112615,CO,14,47,33
India,Delhi,Delhi,"DTU, Delhi - CPCB",7/12/2025 11:00,28.7500499,77.1112615,OZONE,15,27,16
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",7/12/2025 11:00,28.54246,77.191651,OZONE,3,36,9
India,Delhi,Delhi,"ITO, Delhi - CPCB",7/12/2025 11:00,28.628624,77.24106,NH3,2,4,3
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",7/12/2025 11:00,28.73282,77.170633,CO,22,107,71
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",7/12/2025 11:00,28.588333,77.221667,SO2,9,21,15
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",7/12/2025 11:00,28.5918245,77.2273074,NO2,16,45,28
India,Delhi,Delhi,"Alipur, Delhi - DPCC",7/12/2025 11:00,28.815329,77.15301,SO2,10,21,14
India,Delhi,Delhi,"Alipur, Delhi - DPCC",7/12/2025 11:00,28.815329,77.15301,CO,56,78,68
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/12/2025 11:00,28.647622,77.315809,NO2,62,179,117
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/12/2025 11:00,28.647622,77.315809,SO2,8,68,54
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",7/12/2025 11:00,28.4706914,77.1099364,PM10,123,270,203
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",7/12/2025 11:00,28.5710274,77.0719006,PM2.5,193,363,304
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",7/12/2025 11:00,28.54246,77.191651,PM2.5,148,328,259
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",7/12/2025 11:00,28.54246,77.191651,PM10,151,228,180
India,Delhi,Delhi,"Narela, Delhi - DPCC",7/12/2025 11:00,28.822836,77.101981,NO2,16,79,32
India,Delhi,Delhi,"Narela, Delhi - DPCC",7/12/2025 11:00,28.822836,77.101981,SO2,8,22,14
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",7/12/2025 11:00,28.56789,77.250515,OZONE,2,274,35
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",7/12/2025 11:00,28.674045,77.131023,NO2,27,74,42
India,Delhi,Delhi,"Pusa, Delhi - DPCC",7/12/2025 11:00,28.639652,77.146275,PM10,218,479,305
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",7/12/2025 11:00,28.611281,77.237738,SO2,14,29,22
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",7/12/2025 11:00,28.60909,77.0325413,PM10,161,305,215
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",7/12/2025 11:00,28.5918245,77.2273074,OZONE,5,101,18
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/12/2025 11:00,23.076793,72.627874,PM2.5,47,85,60
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/12/2025 11:00,23.076793,72.627874,NO2,22,88,50
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/12/2025 11:00,23.076793,72.627874,SO2,5,11,8
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/12/2025 11:00,23.076793,72.627874,CO,20,84,54
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",7/12/2025 11:00,21.613267,73.010555,NH3,6,6,6
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",7/12/2025 11:00,23.243639,72.68994,NO2,7,8,7
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",7/12/2025 11:00,23.243639,72.68994,SO2,3,9,6
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",7/12/2025 11:00,23.221714,72.654328,PM10,67,106,83
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",7/12/2025 11:00,23.221714,72.654328,NO2,14,27,19
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",7/12/2025 11:00,23.221714,72.654328,OZONE,9,91,23
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",7/12/2025 11:00,22.410802,73.097923,PM10,106,205,161
India,Gujarat,Surat,"Science Center, Surat - SMC",7/12/2025 11:00,21.170046,72.795405,PM10,23,500,142
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",7/12/2025 11:00,20.362421,72.918013,NH3,4,5,5
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",7/12/2025 11:00,20.362421,72.918013,OZONE,8,26,8
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",7/12/2025 11:00,22.969611,72.6435,NH3,1,5,4
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",7/12/2025 11:00,30.379589,76.778328,NH3,9,11,10
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",7/12/2025 11:00,28.5504249,77.2159377,NH3,10,13,11
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",7/12/2025 11:00,28.531346,77.190156,PM2.5,167,332,283
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",7/12/2025 11:00,28.531346,77.190156,PM10,145,217,178
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",7/12/2025 11:00,28.531346,77.190156,CO,54,87,72
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",7/12/2025 11:00,28.531346,77.190156,OZONE,1,99,20
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",7/12/2025 11:00,28.672342,77.31526,PM2.5,157,383,316
India,Delhi,Delhi,"Pusa, Delhi - DPCC",7/12/2025 11:00,28.639652,77.146275,CO,42,112,60
India,Delhi,Delhi,"Pusa, Delhi - IMD",7/12/2025 11:00,28.63611,77.173332,PM2.5,182,378,302
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",7/12/2025 11:00,28.563262,77.186937,PM2.5,187,416,319
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",7/12/2025 11:00,28.563262,77.186937,CO,18,106,58
India,Delhi,Delhi,"Rohini, Delhi - DPCC",7/12/2025 11:00,28.732528,77.11992,PM10,148,346,245
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",7/12/2025 11:00,23.020509,72.579261,SO2,9,12,10
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",7/12/2025 11:00,23.020509,72.579261,CO,15,78,19
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",7/12/2025 11:00,23.041137,72.456691,NH3,10,15,12
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",7/12/2025 11:00,23.041137,72.456691,SO2,2,17,4
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",7/12/2025 11:00,23.023389,72.515201,PM2.5,54,75,63
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",7/12/2025 11:00,28.699793,77.165453,OZONE,4,145,32
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",7/12/2025 11:00,23.002657,72.591912,PM2.5,67,157,107
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",7/12/2025 11:00,23.002657,72.591912,SO2,33,47,41
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",7/12/2025 11:00,23.020509,72.579261,PM2.5,75,160,120
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",7/12/2025 11:00,28.2068,76.7997,NO2,10,35,27
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",7/12/2025 11:00,28.39072,77.30059,PM2.5,222,238,231
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",7/12/2025 11:00,28.376058,77.315741,PM10,91,214,139
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",7/12/2025 11:00,28.6701,76.9254,NO2,NA,NA,NA
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",7/12/2025 11:00,28.6701,76.9254,CO,11,52,11
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",7/12/2025 11:00,28.6701,76.9254,OZONE,16,19,19
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",7/12/2025 11:00,28.806223,76.141105,CO,11,14,12
India,Delhi,Delhi,"Rohini, Delhi - DPCC",7/12/2025 11:00,28.732528,77.11992,NO2,27,92,53
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",7/12/2025 11:00,28.6514781,77.1473105,NH3,9,12,10
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",7/12/2025 11:00,28.6514781,77.1473105,SO2,8,17,13
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",7/12/2025 11:00,34.066206,74.81982,SO2,3,4,3
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",7/12/2025 11:00,23.80569,86.44268,PM2.5,52,306,133
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/12/2025 11:00,23.707909,86.41467,SO2,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/12/2025 11:00,23.707909,86.41467,OZONE,NA,NA,NA
